stop_id,stop_name,similar_stop_id,similar_stop_name
S0110000202,北星学園前,S0110000202,北星学園前
S011000020200000,北星学園前,S0110000202,北星学園前
S0110000203,富岡五丁目,S0110000203,富岡五丁目
S011000020300000,富岡五丁目,S0110000203,富岡五丁目
S0110000204,富岡児童センター前,S0110000204,富岡児童センター前
S011000020400000,富岡児童センター前,S0110000204,富岡児童センター前
S0110000205,富岡三丁目,S0110000205,富岡三丁目
S011000020500000,富岡三丁目,S0110000205,富岡三丁目
S0110000206,富岡二丁目,S0110000206,富岡二丁目
S011000020600000,富岡二丁目,S0110000206,富岡二丁目
S0110000207,富岡一丁目,S0110000207,富岡一丁目
S011000020700000,富岡一丁目,S0110000207,富岡一丁目
S0110000208,萩見三丁目,S0110000208,萩見三丁目
S011000020800000,萩見三丁目,S0110000208,萩見三丁目
S0110000209,技術専門学院前（稚内市）,S0110000209,技術専門学院前（稚内市）
S011000020900000,技術専門学院前（稚内市）,S0110000209,技術専門学院前（稚内市）
S0110000210,ユアーズ前,S0110000210,ユアーズ前
S011000021000000,ユアーズ前,S0110000210,ユアーズ前
S0110000211,朝日二丁目,S0110000211,朝日二丁目
S011000021100000,朝日二丁目,S0110000211,朝日二丁目
S0110000212,朝日六丁目,S0110000212,朝日六丁目
S011000021200000,朝日六丁目,S0110000212,朝日六丁目
S0110000213,朝日五丁目,S0110000213,朝日五丁目
S011000021300000,朝日五丁目,S0110000213,朝日五丁目
S0110000214,栄四丁目,S0110000214,栄四丁目
S011000021400000,栄四丁目,S0110000214,栄四丁目
S011000021400001,栄四丁目,S0110000214,栄四丁目
S0110000215,禎心会病院,S0110000215,禎心会病院
S011000021500000,禎心会病院,S0110000215,禎心会病院
S0110000216,合同庁舎前（稚内市）,S0110000216,合同庁舎前（稚内市）
S011000021600000,合同庁舎前（稚内市）,S0110000216,合同庁舎前（稚内市）
S0110000217,末広四丁目,S0110000217,末広四丁目
S011000021700000,末広四丁目,S0110000217,末広四丁目
S0110000218,末広三丁目,S0110000218,末広三丁目
S011000021800000,末広三丁目,S0110000218,末広三丁目
S0110000219,末広二丁目,S0110000219,末広二丁目
S011000021900000,末広二丁目,S0110000219,末広二丁目
S0110000220,南駅前［緑町線］,S0110000220,南駅前［緑町線］
S011000022000000,南駅前［緑町線］,S0110000220,南駅前［緑町線］
S011000022000001,南駅前［緑町線］,S0110000220,南駅前［緑町線］
S0110000221,緑五丁目２８番,S0110000221,緑五丁目２８番
S011000022100000,緑五丁目２８番,S0110000221,緑五丁目２８番
S0110000222,緑五丁目２５番,S0110000222,緑五丁目２５番
S011000022200000,緑五丁目２５番,S0110000222,緑五丁目２５番
S0110000223,雇用促進住宅前（稚内市）,S0110000223,雇用促進住宅前（稚内市）
S011000022300000,雇用促進住宅前（稚内市）,S0110000223,雇用促進住宅前（稚内市）
S0110000224,森林公園前（稚内市）,S0110000224,森林公園前（稚内市）
S011000022400000,森林公園前（稚内市）,S0110000224,森林公園前（稚内市）
S0110000225,こまどり五丁目,S0110000225,こまどり五丁目
S011000022500000,こまどり五丁目,S0110000225,こまどり五丁目
S0110000226,栄ニュータウン,S0110000226,栄ニュータウン
S011000022600000,栄ニュータウン,S0110000226,栄ニュータウン
S0110000227,栄一丁目,S0110000227,栄一丁目
S011000022700000,栄一丁目,S0110000227,栄一丁目
S0110000228,こまどり四丁目,S0110000228,こまどり四丁目
S011000022800000,こまどり四丁目,S0110000228,こまどり四丁目
