stop_id,stop_name,similar_stop_id,similar_stop_name
i-581_01,大楽毛南3丁目,i-581_01,大楽毛南3丁目
i-581_02,大楽毛南3丁目,i-581_01,大楽毛南3丁目
i-582_01,大楽毛南5丁目,i-582_01,大楽毛南5丁目
i-582_02,大楽毛南5丁目,i-582_01,大楽毛南5丁目
i-583_01,大楽毛南入口,i-583_01,大楽毛南入口
i-583_02,大楽毛南入口,i-583_01,大楽毛南入口
i-584_01,昭和ＳＡ,i-584_01,昭和ＳＡ
i-585_01,イオン昭和東口,i-585_01,イオン昭和東口
i-585_02,イオン昭和東口,i-585_01,イオン昭和東口
i-586_01,大喜湯,i-586_01,大喜湯
841_01,摩周ユース,841_01,摩周ユース
841_02,摩周ユース,841_01,摩周ユース
i-588_01,摩周湖第1展望台,i-588_01,摩周湖第1展望台
